username,num_posts,date_posted,date_experienced,rating,review_title,review_text 
SilverLining88,31,Aug 2014,June 2014,50,History of the Nonya Baba,"This lovely building was formerly a school and is located in Armenian Street. Inside you will find a showcase of artefacts and wares which bring you back to a bygone era.<br/><br/>There are 3 levels and 10 galleries. Level 1 begins with the origins of the Peranankan people and their culture which depicts a traditional wedding that lasts over a period of 12 days!<br/><br/>On level 2 in gallery 6 titled Nonya, you will find beautiful beadwork on shoes and clothes known as a kebaya as worn by the women.<br/><br/>In gallery 9 you will find a superb collection of Nonya porcelain.<br/><br/>This museum is worth a visit. It is a lovely heritage building and a great way of browsing without the usual hustle and bustle and you also get a chance to keep cool whilst learning about the Peranakans."
penangnite,"1,421",Aug 2014,August 2014,50,Really excellent museum on the peranakan culture. Superb,"For visitors to Singapore, this should be a must see as it highlights a very important but probably not the most well known aspect of Singapore culture - the Peranakans.<br/><br/>In summary, the Peranakans refers to the Chinese living in the Straits Settlement States of Melacca, Penang and Singapore.  You can definitely see the influence of the local malay culture within the dresses and food while aspects of Chinese influence can be prominently observed in the potteries and traditions.<br/><br/>You will be surprise at the differences to what you think you know of Chinese culture and the differences are well exhibited in this lovely museum.  You will see everyday objects used by the Peranakans - clothes, table settings, praying altars as well as the layout of events such as marriage and death. <br/><br/>I would definitely like to see more of what Peranakan food is like and a café specialising in that within the museum would be a plus.<br/><br/>The museum is well curated and located within a short walk from City Hall MRT.  I would recommend for all."
Zalsapehuh,185,Aug 2014,August 2014,40,"Purely Peranakan, not something you see daily","Everything Peranakan here - something we want to know of  that have existed here for centuries! Their wedding style, cutleries, dressings, lifestyle etc Like many other museums, I don'tthink it's an ideal place for children<br/>Free entry for Singapore citizens"
CaseyOng2014,954,Aug 2014,June 2014,40,"Its a museum, nothing but a museum","Nice. I kinda like the museums as I love history. Learn and understand the practices and traditions of the Peranakans, aka BaBa."
1958_28,122,Aug 2014,August 2014,30,VISIT TO PERANAKAN MUSEUM IN SINGAPORE,"First time visiting this place and it was seated on a quiet street. The building itself is a heritage and well maintained. It was a 3 storey building. We were greeted with very friendly elderly customer service officers and always smiling.. We were told that there will be tour guides but we decided to explore on our own.  <br/>The first section was the peranakan baju which means the clothes they put on with a nyonya favour. Then we saw more embroidery silk cloth, bed sheets and pillow cases with very fine sewing skills. Next we saw a very old traditional kitchen with olden grinders and cutting boards. The best section which I like was the setting dinner table, full of beautiful painted peranakan plates, saucers and bowls. So historical and memorable. Will recommend friends to visit this place definitely. Please note that for Sngaporeans is free of charge but foreigners will be charged S$6/- per person."
MelbourneKaz,109,Aug 2014,July 2014,50,Beautiful Building and Interesting Exhibits,"The Peranakan museum was in a charming street and we  were fascinated by the museum displays covering different aspects of Peranakan life - marriage, food, death etc. It was good to get away from the hustle and bustle of Orchard Rd and learn a bit about the history and culture of the area. Recommended."
LussyV,925,Aug 2014,August 2014,30,Peranakan Museum,Nice ethnographic exposition. A lovely place to spend an hour. You have to gather some stamps on a special paper - a nice way to make children (and adults) look carefully!Not expensive admission.
Colin  C,48,Aug 2014,August 2014,50,Nicely presented Museum,"Second visit to this Museum the last visit being 4 years ago, it's had an upgrade since then, the museum has guided tours or you can just wander around, we would recommend a guided tour, our tour guide was Janice, she was very knowledgable and made the museum trip more interesting and informative.<br/>The museum offers a great insight into the Peranakan culture and history with an interesting display of artefacts, some quite valuable and rare, worth a visit if you are interested in the history and culture of this region.<br/>Visit the True Blue Pantry on the ground floor in front of the museum and try a genuine Laksa or one of the many snacks they offer, it 's only a small place but their Laksa was the best we have had in Singapore."
Angelin F,22,Jul 2014,NA,40,Perfect place for perfect history,It's a perfect place to you to holiday with your beloved one which love history. Here can explain everything about peranakan.
Jeffyyc,196,Jul 2014,December 2013,40,Interesting facts,A great day out for the family with little treasure hunting activity for the young ones.  A great insight to the lives and history of peranakans.
Familyof4explorers,29,Jul 2014,July 2014,40,"Interesting museum, specific to Peranakan people","We enjoyed this museum, we had wanted to explore some of Singapore's history. The museum of course is quite specific to these one people and it would be nice to have visited a bigger museum on the greater history of the country."
Robert Y,85,Jul 2014,June 2014,40,A place to know more about Nyonya &amp; Baba,"Very close to the National Museum of Singapore, this less visited museum is a gem. You'll find out more about Nyonya and Baba (descendents from China): their lives and deaths, the food culture and the traditional marriage etc. There is an English-speaking guided tour every hour. The old house that accommodates the museum is already a heritage in itself."
