username,num_posts,date_posted,date_experienced,rating,review_title,review_text
Bikerguysg,383,Jan-14,Dec-13,30,Singapore Biennale 2013- If the world changed,"I went to the art museum with a friend. Even though I am a local, its my first time being there for the Biennale and only my second visit to the Singapore art museum.<br/>Please note that there are 2 buildings - the main and the building at 8Q. So do plan your time accordingly. There are 3 levels for the main singapore art museum and 4 levels for the one at 8Q. My friend and I, had to rushed as we started touring the museum at about 345pm and they closed by 7pm. Their contact number is 6332 3222. <br/>A ticket will gain an individual one entry to the that museum for the day.<br/>I must admit that I am not too enthralled modern art and I better appreciate the art from the byzantine or the renaissance period. Therefore I briefly browsed those which piqued my interest."
,,,,,,
zvesda,20,Dec-13,Dec-13,50,Don't miss the holograms!,"Originally wasn't planning on coming here, but it was included with the admission to the National Singapore Museum so I decided to swing by. Ended up being really impressed! There was a special exhibition (called Peace Can Be Realised Even Without Order) with interactive holograms which was really interesting. There are sensors so that when you get near the holograms they would change what they were doing!"
,,,,,,
Thewilltolive,50,Dec-13,Dec-13,40,A testament to modern art,"The Singapore Art Museum (referred to as SAM) is centrally located and a short walking distance from several other museums. It contains one of the world's the largest collections of modern southeast Asian art. The day we were here, the Singapore Biennale was on, so we were able to also see this exhibition, and visit the rest of the Biennale in several other museums for no additional cost.<br/><br/>This is a museum of modern art, so that is what you will see. As a relatively young country, Singapore embraces the modern and the innovative. If modern art is not your thing, try some of the other museums. The range of works is intriguing, displaying a different sensibility from modern western art. The works can be challenging, as is the gallery layout.<br/><br/>Originally built as a Catholic boys' school, construction began in 1855. This historic building  was converted to the gallery in the 1990s. The building retains that old school building feeling, with long corridors and lots of rooms. You spend a lot of walking around and doubling back. But hey, you are going here for the art, right?<br/><br/>Definitely worth a visit."
,,,,,,
Sumeet V,104,Dec-13,Dec-13,50,Really enjoyed my visit,Went there during the Singapore Biennale. We took a guided tour. There is not better way to know a country then through it's art. Well worth the visit.
,,,,,,
Stephanie M,346,Dec-13,Dec-13,20,"Weird, weird, art","It was so hot on our tour day in Singapore that we went here to get some AC (yes, it's air conditioned) and see some cool art. Unfortunately, the art isn't that good. The layout is confusing. You can't wander from room to room like most galleries. You have to back track constantly. And so much of the art is totally weird. There was ""art"" where you entered a room, but a level on your head, and chanted. There was ""art"" of a strange movie that was just creepy. There was ""art"" of close up photos of unshaven armpits and hair follicles.  There was ""art"" of blank white pieces of paper. Each came with long descriptions justifying their work and the meaning of it. Skip this."
,,,,,,
mayling c,34,Dec-13,Dec-13,40,South East Asian art,Great range of south East Asian art. I would recommend this gallery for fans of mod-art. Some interesting collections and the building itself is quite beautiful.
,,,,,,
shirlpassion,1,Dec-13,Nov-13,40,Interesting visit to Singapore Art Museum,"We were fortunate to catch the Singapore Biennale 2013 exhibits at SAM - with the theme ""If the world changed"".  Works of Asean countries' artists were on display.  Their work was very creative as it took all forms - 3D, holograms, real-life, etc.  The way the theme was worked into their pieces was thought-provoking and contemporary.  We found most of the exhibits very engaging as it deepened one's understanding of the sociocultural, economic, aesthetic and ideological complexities of the Asean region."
,,,,,,
samjr_7,95,Dec-13,Nov-13,30,Beautiful building,"The best part about this museum is the building it is housed in. Unfortunately I couldn't find any information on the history of the building onsite and had to ask professor google. Although the ticket was $10, it allowed entry into a number of other fee-paying museums."
,,,,,,
astromovers11,1,Nov-13,Jul-13,50,Singapore Art Museum,"The museum, then known as the Fine Arts Museum, was borne out of a project by the National Museum to set up a five-museum precinct in the city. <br/>I have visited Singapore Art Museum (SAM) twice times and found very interesting. <br/>Visitors to both SAM and SAM at 8Q can expect to find an interactive, living centre for the arts, presenting a diversity of contemporary art genres – from painting, sculpture, installation, film and video, photography, new media, to performance and sound art. SAM’s permanent collection is displayed on a rotational basis, accompanied by frequent changing exhibitions that present the best of recent art from museums, galleries and private collections in the region."
,,,,,,
Juan Pablo E,70,Nov-13,Nov-13,40,Really nice. Worth it,"Not only the museum itself is great, but the area were it is located as well. The building used to be a school, lucky students! Absolutely beautiful!! Exhibitions are really nice and different from everything I've ever seen. Recommended"
,,,,,,
Paul_n_Cris,"1,667",Nov-13,Nov-13,30,Free Fridays 6-9pm,"Now first of all I am not a modern art fan, and the only reason I went in was because it was free on Fridays between 6pm and 9pm (Normal price $10). I just can't see how a pile of beans is art, if this is the case I make art each evening for my children and they make more art on the floor which my wife calls a mess. Put this aside, there are 3 floors of rooms with things in on one building and then just around the corner there is another building with rooms and things in (one room didn't have anything in and it was still art). The buildings are well kept and there were helpfull staff to show you around. The building itself is a little interesting and has been restored. Some thought has gone into making glass corridors on the balconies so you can move around in the comfort of aircon. For me there were still a few good paintings that I found interesting and some art that time had obviously gone into making them. Even though I walked hastily between rooms with piles of beans, or bits of wood on the floor I still spent over an hour wondering around the 2 buildings. There is a free tour, that you can join but you will have to be very interested as they spend quite a time at each exibit.<br/>My suggestion is to pass by on Free Friday evenings."
