username,num_posts,date_posted,date_experienced,rating,review_title,review_text 
Suzibeaton,794,Dec 2014,October 2014,40,Defo worth a visit,We got a free ticket for here with our hop on hop off bus ticket.  Unfortunately we got there an hr before closing so didn't have time to stroll through the museum but we managed to see most of the place.<br/><br/>You can take pics though the museum and it gives a wonderful history and insight into Asian history and has plenty of information.<br/><br/>Its near the Singapore river and one of the hop on hop off bus stops.  Defo worth a visit.
JGeiss,246,Dec 2014,November 2014,50,The best museum we visited,Very good display of Singapore historical artifacts and chronology.  It is an older building near the Singapore River across from the mega structures of the financial downtown.  There was an exhibit of porcelain in house during our visit.
JKH777,60,Dec 2014,November 2014,40,well worth the visit,nice museum. They had an English guided tour at 1100. Take it as it provides more insight. The building is impressive and located right downtown. The ice cream guy outside is the best buy in Singapore!
William F,512,Dec 2014,November 2014,50,Take the free guided tour,Good overview of what I was to see later in my trip to Asia. I highly recommend the guided tour at 11 AM that helped make sense of it all.
2Cee,17,Nov 2014,December 2013,50,Love this place and would definitely come back,"This place is great museum, children love it and for photo shooting its a very good place. The entrance fee is affordable."
B K,190,Nov 2014,May 2014,50,Fascinating Museum,"I am not a big fan of museums I can usually take them or leave them. Generally I do not plan a lot of museum visits when I travel, My wife brought me here and I was amazed by the range of exhibits and the scope of coverage. I could have done two or more visits here. It covered a number of historical eras and geographic locations but the massive size and beauty of many of the treasures on display were amazing..Worth a visit if you are here in Singapore. Cool stuff in the gift shop also if you want a memento or some gifts.."
Gilliantomlinson,169,Nov 2014,November 2014,50,Interesting and well presented,"I arrived in time for a free guided tour by a very knowledgable volunteer guide. She picked out a few choice exhibits and gave us an in-depth insight into these pieces. I then returned after lunch for a leisurely wander around the rest of the museum.  You gain a good insight into the diverse cultures around Singapore, and the influence they have had on the Republic.Some very interesting displays and, as you would expect in Singapore,  it is all beautifully presented and well laid out."
backpacker31,"5,287",Nov 2014,November 2014,40,Asia's Artistic Heritage,"This sprawling museum is housed in one of Singapore's oldest and grandest buildings - the former Empress Place Building (that has since undergone a major restoration). The museum traces the artistic history (and subsequent contributions) of Asia from India to Thailand, Vietnam to Indonesia, China to Cambodia and just about everywhere inside Southeast Asia. From textiles to jewelry and weapons to tableware and religious artifacts. There is so much to see and absorb, not to mention the special exhibit on Chinese porcelain. The exhibits are well laid out and the descriptions are excellent. There are several interactive exhibits which are quite educational. I spent almost four hours here and could have spent longer. My advice would be to break up the visit with lunch nearby as the entry is good all day in/out."
Rachmafe,210,Nov 2014,August 2014,30,Nice Buiding,I just like to see the building cause it's have nice architecture. It's near to other historical building.
NomadNorth,446,Nov 2014,NA,40,Worth a visit,- An interesting exhibit of Asian artifacts. The price is also reasonable. <br/><br/>- Overall signage is good. <br/><br/>- When I went it wasn't very busy.<br/><br/>- Some good interactive video screens.  <br/><br/>- current porcelain exhibition is good but the other Asian artifacts are better. <br/><br/>Cons<br/>- The washrooms are in the lower level which is virtually  in the dark. They need to fix this. I can't imagine a woman alone heading down there. <br/><br/>- Pretty basic gift shop
HONGJIW,7,Nov 2014,November 2014,50,good exhibition,"there are good collections in this museum. I could see the over all pictures of Asia and singapore. it is every to go by MRT, Raffle place station. beautiful building"
AnnLeedsLeeds,33,Nov 2014,November 2014,40,The best museum in Singapore,"If you can visit only one museum in Singapore, visit this one.  In any case, some of the other museums are a bit disappointing.  Some galleries were closed,  but there were magnificent exhibits from Burma, Thailand and Vietnam and the Batak people.  When I visited, there was an excellent exhibition called ""China Mania"" with beautiful porcelain.  Like so many galleries, however, the bookshop did not have a book specifically on highlights in the gallery.  So many galleries fail in this respect because people want a book about what they have seen."
